flight_id,t_us,pressure_pa,altitude_rel_m,temp_c,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,pitch_deg,roll_deg
5,5628078,99959.81,0.4492,25.64,-0.07874,0.82833,0.45985,0.95068,2.855,-5.437,-2.285,2.206,59.395
5,5631111,99961.81,0.2801,25.65,-0.07801,0.83517,0.46937,0.96120,3.282,-6.902,-1.553,2.235,59.430
5,5634108,99961.81,0.2801,25.65,-0.07947,0.84127,0.48060,0.97213,3.099,-8.184,-1.248,2.260,59.455
5,5640077,99961.81,0.2801,25.65,-0.07654,0.84298,0.49598,0.98106,2.550,-8.855,-1.187,2.252,59.472
5,5643109,99962.38,0.2325,25.64,-0.07410,0.85275,0.50453,0.99359,2.122,-9.160,-1.370,2.266,59.476
5,5692179,99964.44,0.0581,25.65,-0.08509,0.83029,0.47596,0.96081,6.700,-11.174,-0.943,1.785,59.813
5,5695275,99964.44,0.0581,25.65,-0.08728,0.82589,0.47767,0.95806,6.090,-11.602,0.156,1.818,59.834
5,5698133,99964.44,0.0581,25.65,-0.08460,0.82638,0.47987,0.95934,5.113,-12.517,1.133,1.848,59.849
5,5701104,99964.19,0.0793,25.65,-0.08606,0.83395,0.48719,0.96966,4.014,-13.433,1.865,1.874,59.858
5,5707075,99964.19,0.0793,25.65,-0.08606,0.84152,0.49086,0.97801,2.428,-14.592,2.658,1.852,59.870
5,5710106,99964.19,0.0793,25.65,-0.09070,0.84030,0.49159,0.97774,0.841,-15.874,3.391,1.874,59.868
5,5713107,99964.75,0.0317,25.66,-0.09046,0.83810,0.49501,0.97756,-0.197,-17.400,4.551,1.892,59.859
5,5719078,99964.75,0.0317,25.66,-0.09095,0.82540,0.49745,0.96800,-0.563,-18.987,5.832,1.851,59.837
5,5722107,99965.88,-0.0634,25.66,-0.08509,0.82711,0.49012,0.96518,-0.746,-21.001,7.297,1.852,59.825
5,5725105,99965.88,-0.0634,25.66,-0.07947,0.82394,0.48524,0.95950,-0.868,-23.320,8.457,1.842,59.816
5,5731073,99965.88,-0.0634,25.66,-0.09046,0.81124,0.46132,0.93761,-1.112,-26.128,11.020,1.763,59.821
5,5734105,99966.19,-0.0898,25.66,-0.05188,0.82809,0.45521,0.94638,-1.357,-29.912,14.133,1.702,59.844
5,5737106,99966.19,-0.0898,25.66,-0.05481,0.82931,0.46083,0.95033,-1.967,-33.025,14.621,1.637,59.860
5,5743078,99966.19,-0.0898,25.66,-0.06531,0.82736,0.47596,0.95673,-2.638,-35.894,15.903,1.472,59.849
5,5746105,99966.12,-0.0846,25.66,-0.07386,0.82589,0.49110,0.96371,-4.042,-38.335,18.528,1.417,59.826
5,5749106,99966.12,-0.0846,25.66,-0.06263,0.82784,0.51527,0.97711,-5.934,-39.556,21.885,1.346,59.774
5,5755075,99966.12,-0.0846,25.66,-0.11243,0.78146,0.57118,0.97445,-10.146,-30.584,28.476,1.272,59.596
5,5758110,99964.50,0.0528,25.65,-0.17517,0.81661,0.57435,1.01362,-28.761,10.493,48.130,1.477,59.416
5,5761109,99964.50,0.0528,25.65,-0.08802,0.81075,0.52748,0.97124,-34.743,10.249,48.008,1.582,59.264
5,5767078,99964.50,0.0528,25.65,0.02087,0.85153,0.54506,1.01125,-33.827,-4.521,37.754,1.500,59.029
5,5770107,99964.25,0.0740,25.65,0.04919,0.88741,0.55262,1.04657,-30.348,-17.339,28.049,1.365,58.920
5,5773224,99964.25,0.0740,25.65,0.02746,0.91525,0.55360,1.07000,-26.747,-25.945,20.298,1.229,58.836
5,5793776,99963.19,0.1638,25.64,-0.02967,0.84200,0.53993,1.00069,-13.197,-27.654,6.504,0.681,58.541
5,5797220,99963.19,0.1638,25.64,-0.01209,0.83883,0.54676,1.00137,-14.235,-28.203,3.391,0.586,58.460
5,5803078,99963.50,0.1374,25.64,-0.00940,0.84005,0.55409,1.00637,-15.334,-27.959,0.278,0.425,58.334
5,5806104,99963.50,0.1374,25.64,-0.01258,0.83956,0.55189,1.00479,-16.188,-25.823,-2.224,0.354,58.253
5,5809103,99963.50,0.1374,25.64,-0.01282,0.84127,0.54506,1.00249,-16.921,-23.870,-3.811,0.291,58.180
5,5815079,99962.25,0.2431,25.64,-0.00769,0.83688,0.53407,0.99280,-17.714,-22.100,-5.032,0.165,58.061
5,5818108,99962.25,0.2431,25.64,-0.00379,0.83907,0.51869,0.98646,-18.141,-20.574,-6.070,0.105,58.012
5,5821101,99962.25,0.2431,25.64,-0.00330,0.83370,0.50526,0.97486,-18.141,-19.475,-6.741,0.050,57.974
5,5827114,99962.81,0.1955,25.65,-0.00818,0.82198,0.49574,0.95994,-17.714,-19.109,-7.473,-0.054,57.888
5,5830123,99962.81,0.1955,25.65,-0.01697,0.80782,0.49965,0.95001,-16.737,-19.048,-7.717,-0.089,57.847
5,5833110,99962.81,0.1955,25.65,-0.01868,0.80709,0.50624,0.95290,-14.662,-19.231,-7.779,-0.121,57.805
5,5842076,99962.31,0.2378,25.65,-0.01990,0.81564,0.52650,0.97101,-12.648,-19.170,-8.145,-0.263,57.681
5,5845106,99962.31,0.2378,25.65,-0.01697,0.82467,0.54603,0.98920,-13.381,-19.109,-8.145,-0.295,57.617
5,5848108,99962.31,0.2378,25.65,-0.02015,0.82662,0.56678,1.00248,-14.601,-18.682,-8.633,-0.321,57.533
5,5854079,99963.62,0.1268,25.66,-0.02356,0.83468,0.57631,1.01458,-15.883,-17.095,-9.304,-0.388,57.397
5,5857104,99963.62,0.1268,25.66,-0.02112,0.84078,0.57728,1.02011,-18.202,-15.447,-10.037,-0.402,57.306
5,5860110,99962.62,0.2114,25.66,-0.02283,0.82980,0.56630,1.00488,-20.400,-14.531,-10.647,-0.411,57.213
5,5866080,99962.62,0.2114,25.66,-0.01746,0.82931,0.56483,1.00354,-21.620,-13.921,-10.586,-0.464,57.057
5,5869107,99962.62,0.2114,25.66,-0.01575,0.82443,0.55824,0.99577,-21.620,-12.944,-10.403,-0.475,56.970
5,5872108,99963.31,0.1533,25.66,-0.01038,0.82247,0.55629,0.99299,-21.010,-11.968,-9.915,-0.489,56.887
5,5949948,99964.44,0.0581,25.65,-0.01526,0.78854,0.56312,0.96909,-14.662,-1.226,-3.079,-0.555,55.720
5,5953110,99963.88,0.1057,25.65,-0.01844,0.78463,0.56215,0.96540,-15.456,-1.714,-3.079,-0.527,55.646
5,5956104,99963.88,0.1057,25.65,-0.02478,0.78146,0.56654,0.96553,-16.676,-1.958,-3.140,-0.493,55.565
5,5962184,99963.88,0.1057,25.65,-0.02381,0.77926,0.56923,0.96531,-17.592,-2.324,-3.079,-0.469,55.426
5,5965100,99964.62,0.0423,25.65,-0.02283,0.78121,0.57264,0.96888,-18.019,-2.507,-3.140,-0.439,55.341
5,5968136,99964.62,0.0423,25.65,-0.01477,0.78683,0.57460,0.97441,-17.592,-2.385,-2.957,-0.420,55.259
5,5977080,99963.44,0.1427,25.65,-0.00843,0.79855,0.57875,0.98625,-14.845,-1.653,-1.736,-0.417,55.105
5,5980104,99963.44,0.1427,25.65,-0.00867,0.80636,0.58461,0.99602,-12.648,-1.348,-1.004,-0.402,55.047
5,5989082,99964.50,0.0528,25.65,-0.00672,0.82198,0.60072,1.01812,-8.742,-0.737,-0.515,-0.393,54.946
5,5992103,99964.50,0.0528,25.65,-0.00623,0.82809,0.60975,1.02838,-7.521,-0.249,-0.515,-0.379,54.897
5,5995102,99964.50,0.0528,25.65,-0.00330,0.83273,0.61219,1.03355,-6.789,0.239,-0.821,-0.367,54.853
5,6001189,99965.88,-0.0634,25.65,-0.00672,0.83004,0.61464,1.03286,-6.484,1.094,-1.492,-0.346,54.787
5,6004181,99965.88,-0.0634,25.65,-0.00379,0.83248,0.61317,1.03393,-6.117,1.887,-2.041,-0.329,54.746
5,6007106,99965.88,-0.0634,25.65,-0.00965,0.83346,0.61219,1.03418,-6.117,2.559,-2.529,-0.305,54.707
5,6013084,99965.88,-0.0634,25.65,-0.01160,0.82760,0.60609,1.02587,-6.117,3.108,-2.835,-0.267,54.653
5,6016509,99965.88,-0.0634,25.65,-0.01673,0.82345,0.60121,1.01971,-5.690,3.535,-2.774,-0.231,54.618
5,6020172,99965.88,-0.0634,25.65,-0.01014,0.81686,0.59828,1.01257,-4.958,4.023,-2.468,-0.201,54.584
5,6023144,99964.56,0.0476,25.65,-0.01526,0.81857,0.59681,1.01315,-3.737,4.451,-2.102,-0.167,54.559
5,6029076,99964.56,0.0476,25.65,-0.01722,0.82369,0.59633,1.01704,-2.211,4.695,-1.858,-0.117,54.537
5,6049913,99963.94,0.1004,25.64,-0.01673,0.81954,0.57948,1.00386,9.447,7.441,2.109,0.057,54.734
5,6053819,99963.94,0.1004,25.64,-0.02234,0.81613,0.58314,1.00330,10.667,7.197,2.536,0.109,54.769
5,6057187,99963.62,0.1268,25.64,-0.02039,0.80856,0.58436,0.99783,11.156,7.014,2.720,0.153,54.793
5,6060182,99963.62,0.1268,25.64,-0.02381,0.80490,0.58632,0.99609,10.972,6.770,2.781,0.197,54.808
5,6063114,99963.62,0.1268,25.64,-0.02552,0.80123,0.58754,0.99389,10.362,6.709,2.964,0.242,54.817
5,6069181,99963.94,0.1004,25.64,-0.02430,0.79562,0.58339,0.98688,9.386,7.136,3.391,0.308,54.851
5,6072114,99963.94,0.1004,25.64,-0.02308,0.79904,0.58021,0.98774,7.799,7.075,3.452,0.349,54.857
5,6075214,99963.94,0.1004,25.64,-0.02503,0.79440,0.57972,0.98375,5.968,6.526,3.025,0.391,54.856
5,6081080,99963.75,0.1163,25.64,-0.02381,0.80050,0.58754,0.99326,4.686,5.977,2.536,0.445,54.860
5,6084102,99963.75,0.1163,25.64,-0.02283,0.80685,0.58680,0.99793,3.404,6.160,2.353,0.480,54.852
5,6087091,99963.75,0.1163,25.64,-0.02039,0.81100,0.58241,0.99867,2.367,6.404,2.231,0.513,54.848
5,6093079,99963.69,0.1215,25.64,-0.01770,0.81173,0.58216,0.99907,1.878,6.953,2.414,0.564,54.850
5,6096107,99963.69,0.1215,25.64,-0.01477,0.81417,0.57582,0.99733,1.695,7.319,2.597,0.591,54.852
5,6099088,99963.69,0.1215,25.64,-0.01917,0.81613,0.57704,0.99970,1.695,7.380,2.597,0.623,54.855
5,6108109,99964.12,0.0846,25.65,-0.00916,0.82247,0.57264,1.00223,3.221,7.563,2.597,0.688,54.889
5,6111099,99964.12,0.0846,25.65,-0.01160,0.82540,0.57338,1.00508,4.808,7.808,3.269,0.710,54.910
5,6117338,99964.56,0.0476,25.65,-0.00916,0.82565,0.57264,1.00484,7.005,8.113,4.123,0.756,54.960
5,6121152,99964.56,0.0476,25.65,-0.00721,0.83077,0.57191,1.00862,10.057,8.845,5.222,0.782,55.007
5,6124104,99964.56,0.0476,25.66,-0.00599,0.83053,0.57582,1.01063,14.024,9.883,6.626,0.802,55.053
5,6127099,99964.81,0.0264,25.66,-0.00037,0.83492,0.57655,1.01465,18.724,11.165,8.152,0.819,55.114
5,6179670,99965.31,-0.0159,25.65,-0.01502,0.81344,0.53041,0.97121,29.649,15.681,10.532,1.628,56.677
5,6183105,99966.31,-0.1004,25.65,-0.01038,0.82443,0.52992,0.98010,32.457,15.071,12.119,1.659,56.798
5,6186104,99966.31,-0.1004,25.65,-0.01062,0.82662,0.53114,0.98261,36.485,14.827,14.194,1.681,56.915
5,6192073,99966.31,-0.1004,25.65,-0.01111,0.83053,0.54506,0.99347,40.636,14.583,16.269,1.746,57.149
5,6195102,99963.81,0.1110,25.64,-0.01746,0.83688,0.53090,0.99122,44.298,14.583,17.490,1.774,57.290
5,6198101,99963.81,0.1110,25.64,-0.00501,0.83834,0.54847,1.00183,46.129,13.301,17.734,1.784,57.416
5,6204281,99963.81,0.1110,25.64,-0.03016,0.82955,0.54725,0.99426,48.814,12.141,17.917,1.856,57.695
5,6207117,99963.69,0.1215,25.65,-0.00672,0.83639,0.55897,1.00600,49.791,10.737,19.138,1.857,57.804
5,6210106,99963.69,0.1215,25.65,-0.01600,0.84005,0.55775,1.00848,49.058,9.333,17.490,1.865,57.920
5,6216078,99963.69,0.1215,25.65,-0.02063,0.83419,0.55580,1.00260,46.739,7.808,15.232,1.897,58.162
5,6219114,99963.06,0.1744,25.65,-0.01648,0.83468,0.55116,1.00037,44.603,6.526,13.645,1.897,58.263
5,6222171,99963.06,0.1744,25.65,-0.00965,0.83712,0.54383,0.99831,42.467,5.732,12.241,1.888,58.364
5,6228079,99963.31,0.1533,25.65,-0.00257,0.84249,0.53651,0.99882,40.636,5.488,10.654,1.885,58.582
5,6231107,99963.31,0.1533,25.65,-0.00379,0.84054,0.52894,0.99313,38.927,5.305,9.372,1.867,58.683
5,6234103,99963.31,0.1533,25.65,-0.00135,0.84542,0.52186,0.99352,37.157,5.854,9.006,1.849,58.784
5,6240277,99962.62,0.2114,25.65,-0.00184,0.85275,0.51478,0.99608,34.959,6.587,8.640,1.854,58.998
5,6243112,99962.62,0.2114,25.65,-0.00061,0.84786,0.50843,0.98862,32.884,6.831,7.663,1.836,59.090
5,6246189,99962.62,0.2114,25.65,-0.00135,0.84445,0.50428,0.98356,30.992,6.770,6.443,1.821,59.185
5,6252076,99961.56,0.3012,25.65,-0.00599,0.83663,0.50990,0.97979,29.771,6.221,5.527,1.828,59.346
5,6255109,99961.56,0.3012,25.65,-0.00574,0.84152,0.50746,0.98270,29.832,5.732,5.527,1.815,59.426
5,6258109,99961.56,0.3012,25.65,0.00085,0.84835,0.51161,0.99068,30.626,5.366,5.588,1.794,59.506
5,6282076,99962.19,0.2484,25.65,0.00329,0.86862,0.50502,1.00476,37.523,5.854,7.297,1.891,60.393
5,6291188,99963.06,0.1744,25.65,0.00817,0.88351,0.50819,1.01927,37.401,5.732,6.321,1.896,60.721
5,6294109,99963.06,0.1744,25.65,0.01233,0.89181,0.50599,1.02543,37.096,5.977,6.076,1.861,60.822
5,6297108,99961.94,0.2695,25.65,0.01184,0.87863,0.49940,1.01070,37.401,6.709,5.527,1.830,60.923
5,6303078,99961.94,0.2695,25.65,0.00329,0.87032,0.49134,0.99945,38.743,7.686,5.954,1.835,61.142
5,6306147,99961.94,0.2695,25.65,-0.00061,0.86666,0.47572,0.98864,39.171,8.479,6.931,1.824,61.262
5,6309243,99962.19,0.2484,25.65,0.00280,0.85714,0.47108,0.97807,39.171,8.601,6.992,1.811,61.380
5,6315080,99962.19,0.2484,25.65,-0.00061,0.84567,0.46254,0.96389,39.293,8.479,7.297,1.824,61.603
5,6318106,99962.19,0.2484,25.65,0.00549,0.85494,0.46034,0.97102,38.927,8.357,8.335,1.805,61.721
5,6321109,99962.69,0.2061,25.65,-0.00013,0.86251,0.46327,0.97905,38.194,7.991,8.457,1.793,61.834
5,6327113,99962.69,0.2061,25.65,0.00598,0.86886,0.46278,0.98444,37.767,7.502,8.518,1.794,62.058
5,6330129,99962.69,0.2061,25.65,0.00158,0.87301,0.46376,0.98854,38.072,7.625,8.762,1.779,62.170
5,6333110,99962.44,0.2272,25.64,0.01086,0.87594,0.46058,0.98971,39.293,7.319,9.678,1.752,62.287
5,6339079,99962.44,0.2272,25.64,0.01574,0.87838,0.45716,0.99035,41.368,7.380,10.959,1.742,62.533
5,6342111,99962.44,0.2272,25.64,0.00891,0.88473,0.45253,0.99378,43.565,7.686,11.997,1.720,62.670
5,6345108,99960.62,0.3805,25.63,0.00842,0.89108,0.44642,0.99669,44.847,7.808,12.851,1.699,62.816
5,6351077,99960.62,0.3805,25.63,0.01330,0.89767,0.43641,0.99822,45.091,7.441,13.462,1.693,63.105
5,6354108,99960.62,0.3805,25.64,0.01233,0.89498,0.43104,0.99345,44.298,6.648,12.973,1.665,63.260
5,6357110,99963.31,0.1533,25.64,0.00988,0.88204,0.42836,0.98061,42.711,5.671,12.119,1.637,63.403
5,6439744,99963.00,0.1797,25.65,0.01355,0.90206,0.40956,0.99078,16.527,1.826,-1.431,1.736,64.785
5,6446073,99963.00,0.1797,25.65,0.00769,0.89498,0.40809,0.98366,21.043,2.375,-0.454,1.707,64.929
5,6449109,99963.31,0.1533,25.65,0.00354,0.88668,0.40590,0.97518,22.569,2.253,-0.149,1.676,65.006
5,6452108,99963.31,0.1533,25.65,-0.00306,0.88082,0.40565,0.96975,23.790,1.948,0.400,1.651,65.081
5,6458077,99963.12,0.1691,25.65,-0.00354,0.87985,0.40663,0.96927,24.522,1.582,1.011,1.632,65.227
5,6461104,99963.12,0.1691,25.65,-0.00135,0.88302,0.40565,0.97174,24.766,1.338,1.621,1.605,65.302
5,6464110,99963.12,0.1691,25.65,0.00427,0.88253,0.40541,0.97120,23.912,0.972,1.804,1.570,65.373
5,6470105,99964.12,0.0846,25.65,-0.00159,0.88473,0.40516,0.97309,22.325,0.728,1.377,1.545,65.505
5,6473143,99964.12,0.0846,25.65,-0.00037,0.89303,0.40956,0.98247,20.799,0.422,1.133,1.516,65.564
5,6476109,99964.12,0.0846,25.65,-0.00013,0.89669,0.40223,0.98278,19.456,0.361,0.766,1.487,65.626
5,6482076,99964.00,0.0951,25.65,0.00061,0.89425,0.40492,0.98165,18.602,0.300,0.522,1.458,65.735
5,6485103,99964.00,0.0951,25.65,0.00354,0.89474,0.40150,0.98070,18.358,0.117,0.705,1.425,65.791
5,6488106,99964.00,0.0951,25.65,0.01135,0.89401,0.39198,0.97623,18.602,0.178,1.133,1.384,65.857
5,6494125,99964.31,0.0687,25.65,0.01501,0.89840,0.38173,0.97625,19.151,0.300,2.109,1.340,65.992
5,6497189,99964.31,0.0687,25.65,0.01794,0.90597,0.37318,0.97998,19.334,-0.493,3.452,1.291,66.083
5,6500107,99964.31,0.0687,25.65,0.01428,0.90792,0.37733,0.98331,18.480,-1.409,4.001,1.245,66.163
5,6506075,99964.75,0.0317,25.65,0.01233,0.89938,0.37977,0.97635,17.564,-2.385,4.001,1.191,66.284
5,6509106,99964.75,0.0317,25.65,0.01233,0.89718,0.38441,0.97614,17.503,-2.629,4.367,1.145,66.347
5,6512302,99964.75,0.0317,25.65,0.00744,0.90475,0.39589,0.98760,18.480,-2.874,5.161,1.105,66.405
5,6516189,99964.75,0.0317,25.65,0.00988,0.90841,0.40736,0.99562,20.067,-3.240,6.260,1.059,66.470
5,6539850,99964.75,0.0317,25.65,0.01062,0.91451,0.38441,0.99208,33.983,-0.981,15.781,1.003,67.273
5,6546114,99964.75,0.0317,25.65,0.00647,0.92843,0.38075,1.00349,34.349,-1.897,16.147,0.964,67.492
5,6549096,99964.75,0.0317,25.65,0.01672,0.94186,0.39051,1.01974,34.959,-2.324,16.819,0.919,67.594
5,6552103,99964.31,0.0687,25.64,0.02868,0.95138,0.38978,1.02853,36.607,-2.324,17.246,0.862,67.705
5,6558087,99964.31,0.0687,25.64,0.02893,0.95602,0.38856,1.03237,38.072,-1.653,16.697,0.802,67.931
5,6561093,99964.00,0.0951,25.64,0.03161,0.96481,0.38539,1.03941,38.682,-1.592,16.575,0.747,68.051
5,6564106,99964.00,0.0951,25.64,0.03088,0.96066,0.36293,1.02739,39.720,-3.728,16.391,0.687,68.194
5,6570086,99964.00,0.0951,25.64,0.17517,0.72286,0.76014,1.06350,37.340,-17.705,15.659,0.379,67.920
5,6573098,99964.25,0.0740,25.64,0.08606,1.03048,0.65931,1.22637,16.405,-38.091,37.021,0.179,67.758
5,6576151,99964.25,0.0740,25.64,0.05871,1.10177,0.46669,1.19797,-3.371,-23.381,52.097,0.049,67.733
5,6582082,99964.25,0.0740,25.64,0.02282,1.07125,0.34169,1.12466,-5.202,-2.568,46.299,0.010,67.794
5,6585105,99964.25,0.0740,25.64,0.08093,1.01071,0.10267,1.01913,3.587,11.958,32.077,-0.046,68.133
5,6588152,99964.25,0.0740,25.64,0.01110,0.85031,0.23133,0.88128,22.935,22.883,12.973,0.009,68.335
5,6597159,99966.06,-0.0793,25.65,0.02893,0.88644,0.27308,0.92800,27.269,-4.094,6.199,-0.063,68.666
5,6600108,99966.06,-0.0793,25.65,0.03064,0.91012,0.28700,0.95479,32.335,-3.911,7.785,-0.110,68.836
5,6603104,99966.06,-0.0793,25.65,0.04919,0.92306,0.29799,0.97121,34.776,-3.972,9.800,-0.177,69.004
5,6609089,99966.69,-0.1321,25.66,0.06140,0.91866,0.33632,0.98022,34.776,-5.132,10.959,-0.276,69.226
5,6612189,99966.69,-0.1321,25.66,0.02624,0.92794,0.36952,0.99915,32.457,-5.010,10.593,-0.316,69.305
5,6615197,99966.69,-0.1321,25.66,-0.00818,0.92550,0.39369,1.00579,28.062,-4.155,7.053,-0.312,69.341
5,6621079,99966.75,-0.1374,25.66,-0.00013,0.91744,0.40321,1.00214,23.851,-3.789,3.696,-0.328,69.417
5,6674850,99965.19,-0.0053,25.65,0.02575,0.90573,0.34999,0.97134,3.892,-4.277,-11.624,-0.577,69.612
5,6681077,99965.69,-0.0476,25.65,0.02502,0.90621,0.35023,0.97186,0.719,-3.850,-14.187,-0.618,69.601
5,6684106,99965.69,-0.0476,25.65,0.02722,0.91256,0.34559,0.97619,-1.723,-3.362,-16.140,-0.648,69.589
5,6687101,99965.69,-0.0476,25.65,0.03088,0.92013,0.33876,0.98099,-3.737,-2.813,-17.788,-0.679,69.582
5,6693078,99966.00,-0.0740,25.65,0.03112,0.91842,0.32875,0.97598,-5.324,-2.629,-19.131,-0.718,69.565
5,6696100,99966.00,-0.0740,25.65,0.03308,0.92281,0.32606,0.97928,-6.239,-2.507,-19.863,-0.749,69.566
5,6699102,99965.69,-0.0476,25.65,0.04040,0.92501,0.32069,0.97986,-6.911,-2.629,-20.230,-0.789,69.572
5,6705077,99965.69,-0.0476,25.65,0.03625,0.92281,0.31459,0.97564,-7.704,-3.118,-20.840,-0.835,69.559
5,6708108,99965.69,-0.0476,25.65,0.03552,0.92623,0.31556,0.97916,-9.047,-3.972,-21.511,-0.871,69.565
5,6711170,99964.62,0.0423,25.65,0.03064,0.92452,0.31825,0.97825,-10.817,-4.888,-22.549,-0.904,69.561
5,6717383,99964.62,0.0423,25.65,0.03186,0.92257,0.31630,0.97580,-13.014,-5.376,-23.281,-0.956,69.512
5,6721186,99964.62,0.0423,25.65,0.02795,0.92281,0.31434,0.97528,-15.273,-5.376,-23.770,-0.990,69.489
5,6724108,99964.06,0.0898,25.65,0.02307,0.92184,0.31508,0.97447,-18.080,-5.315,-24.380,-1.013,69.470
5,6727105,99964.06,0.0898,25.65,0.01208,0.91720,0.31947,0.97132,-21.498,-5.620,-25.113,-1.023,69.433
5,6733076,99964.06,0.0898,25.64,0.00793,0.91329,0.32216,0.96848,-24.855,-5.620,-25.784,-1.045,69.311
5,6736107,99963.50,0.1374,25.64,0.00891,0.91549,0.31727,0.96895,-27.602,-5.315,-25.662,-1.050,69.260
5,6739101,99963.50,0.1374,25.64,0.01233,0.91989,0.31385,0.97203,-29.982,-4.644,-25.174,-1.058,69.210
5,6748076,99964.00,0.0951,25.65,0.01623,0.92013,0.30604,0.96983,-33.888,-3.179,-23.831,-1.084,68.960
5,6751106,99964.00,0.0951,25.65,0.01159,0.92477,0.30189,0.97287,-36.635,-2.690,-23.587,-1.084,68.910
5,6754108,99964.00,0.0951,25.65,0.01452,0.93722,0.30384,0.98535,-40.419,-2.935,-24.075,-1.087,68.854
5,6774855,99964.75,0.0317,25.65,0.01501,0.93063,0.31434,0.98240,-80.092,-5.864,-36.404,-1.202,67.275
5,6778106,99964.75,0.0317,25.65,0.00866,0.92233,0.32142,0.97677,-88.393,-5.803,-38.784,-1.207,67.064
5,6784075,99965.19,-0.0053,25.65,0.01159,0.92526,0.32924,0.98216,-96.266,-5.193,-40.310,-1.227,66.568
5,6787106,99965.19,-0.0053,25.65,0.00647,0.94479,0.33632,1.00288,-104.933,-4.766,-41.287,-1.224,66.333
5,6790106,99965.19,-0.0053,25.65,0.00329,0.96090,0.33436,1.01742,-116.347,-5.315,-41.714,-1.219,66.080
5,6796078,99964.12,0.0846,25.65,-0.00599,0.95992,0.32899,1.01475,-130.385,-5.864,-42.385,-1.222,65.417
5,6799106,99964.12,0.0846,25.65,-0.00940,0.94113,0.32655,0.99621,-145.339,-5.925,-43.972,-1.204,65.095
5,6802105,99964.12,0.0846,25.65,-0.01819,0.93038,0.31996,0.98403,-160.658,-6.719,-47.268,-1.179,64.741
5,6808077,99964.12,0.0846,25.65,-0.03821,0.92135,0.32362,0.97728,-175.978,-8.977,-52.273,-1.163,63.830
5,6811104,99964.12,0.0846,25.65,-0.04993,0.93112,0.33632,0.99125,-191.359,-10.747,-57.339,-1.114,63.388
5,6814107,99963.31,0.1533,25.65,-0.05017,0.93942,0.33729,0.99939,-209.792,-11.785,-61.001,-1.068,62.908
5,6820188,99963.31,0.1533,25.65,-0.04309,0.85128,0.28993,0.90033,-229.811,-12.761,-65.274,-1.068,61.704
5,6823181,99963.31,0.1533,25.65,-0.03382,0.91232,0.32704,0.96975,-242.018,-14.775,-67.959,-1.050,61.166
5,6826126,99963.31,0.1533,25.65,-0.03601,0.92916,0.33900,0.98973,-261.611,-13.677,-70.034,-1.027,60.586
5,6832075,99963.31,0.1533,25.65,-0.04163,0.90206,0.31166,0.95529,-282.057,-13.799,-72.781,-1.037,59.149
5,6835107,99963.31,0.1533,25.65,-0.03260,0.90499,0.30116,0.95434,-298.659,-14.653,-73.696,-1.021,58.511
5,6838109,99963.44,0.1427,25.65,-0.03113,0.91647,0.29969,0.96473,-313.063,-13.860,-73.330,-1.004,57.857
5,6844077,99963.44,0.1427,25.65,-0.02747,0.91427,0.29261,0.96035,-326.064,-12.944,-73.391,-1.027,56.238
5,6847110,99963.44,0.1427,25.65,-0.01184,0.90792,0.31215,0.96016,-336.928,-12.822,-73.452,-1.030,55.532
5,6850101,99963.19,0.1638,25.64,-0.01209,0.89108,0.35218,0.95823,-345.900,-11.846,-72.781,-1.030,54.777
5,6856076,99963.19,0.1638,25.64,-0.00354,0.91329,0.39833,0.99638,-351.943,-11.357,-71.560,-1.072,52.949
5,6937476,99964.56,0.0476,25.65,-0.15979,0.17990,0.84681,0.88033,-463.393,47.480,-105.923,2.946,15.164
5,6941103,99964.75,0.0317,25.65,-0.17054,0.12350,0.82338,0.84987,-459.975,46.565,-105.862,3.284,13.396
5,6947077,99964.75,0.0317,25.65,-0.20520,0.04464,0.82020,0.84666,-449.538,44.673,-105.008,3.761,10.559
5,6950097,99964.75,0.0317,25.65,-0.16883,0.02291,0.88807,0.90427,-435.317,43.269,-99.697,4.029,9.089
5,6953106,99965.69,-0.0476,25.65,-0.21033,-0.07670,0.85682,0.88559,-421.462,42.170,-97.378,4.347,7.562
5,6959075,99965.69,-0.0476,25.65,-0.20154,-0.12284,0.88490,0.91584,-397.902,39.119,-94.387,4.744,4.925
5,6962098,99965.69,-0.0476,25.65,-0.22229,-0.16703,0.91639,0.95765,-370.802,36.189,-89.077,5.024,3.522
5,6965096,99966.94,-0.1533,25.66,-0.24842,-0.23563,0.96766,1.02645,-341.994,34.541,-82.669,5.305,2.173
5,6971074,99966.94,-0.1533,25.66,-0.23597,-0.22880,0.96962,1.02381,-312.209,33.076,-75.100,5.660,0.035
5,6974102,99966.94,-0.1533,25.66,-0.23255,-0.22513,0.99720,1.04842,-287.367,33.503,-68.081,5.902,-1.073
5,6977097,99966.50,-0.1163,25.65,-0.24524,-0.24564,1.01283,1.07066,-268.080,33.381,-61.917,6.147,-2.111
5,6983075,99966.50,-0.1163,25.65,-0.25208,-0.27323,1.02870,1.09381,-251.967,32.100,-54.837,6.479,-3.843
5,6986096,99966.50,-0.1163,25.65,-0.25013,-0.28983,1.02382,1.09305,-237.990,31.428,-48.184,6.707,-4.787
5,6989105,99966.00,-0.0740,25.65,-0.25428,-0.31937,1.01258,1.09178,-226.210,31.489,-42.691,6.935,-5.708
